PointCloud,H1_Birth,H1_Death
P7_Col1_P7_Col2,3.914859533,4.202802658
P7_Col1_P7_Col2,3.904664516,4.204284191
P7_Col1_P7_Col2,3.890059471,5.683711052
P7_Col1_P7_Col2,3.876715422,6.298872948
P7_Col1_P7_Col2,3.857945919,6.689576149
P7_Col1_P7_Col2,3.850269794,4.054077148
P7_Col1_P7_Col2,3.843285799,7.481105328
P7_Col1_P7_Col2,3.841562986,5.92990303
P7_Col1_P7_Col2,3.838888168,7.966474056
P7_Col1_P7_Col2,3.83524251,3.927950859
P7_Col1_P7_Col2,3.833269358,5.097677231
P7_Col1_P7_Col2,3.832412004,4.559418201
P7_Col1_P7_Col2,3.825612068,6.53877449
P7_Col1_P7_Col2,3.819128036,4.461629868
P7_Col1_P7_Col2,3.804876804,3.829481363
P7_Col1_P7_Col2,3.804372549,4.077767372
P7_Col1_P7_Col2,3.7886765,4.18748951
P7_Col1_P7_Col2,3.766975403,3.90834403
P7_Col1_P7_Col2,3.741335392,3.865982771
P7_Col1_P7_Col2,3.738055706,3.776875019
P7_Col1_P7_Col2,3.731837988,6.54323864
P7_Col1_P7_Col2,3.727983475,4.382961273
P7_Col1_P7_Col2,3.720524073,4.20290041
P7_Col1_P7_Col2,3.720160961,3.720647812
P7_Col1_P7_Col2,3.717505217,4.599163532
P7_Col1_P7_Col2,3.716454983,5.407446861
P7_Col1_P7_Col2,3.707532167,3.821866035
P7_Col1_P7_Col2,3.70606637,4.111398697
P7_Col1_P7_Col2,3.701748133,4.49745369
P7_Col1_P7_Col2,3.695781946,4.096045971
P7_Col1_P7_Col2,3.687755108,3.993090391
P7_Col1_P7_Col2,3.687501192,5.970116615
P7_Col1_P7_Col2,3.686278105,3.918415546
P7_Col1_P7_Col2,3.681269407,4.229244709
P7_Col1_P7_Col2,3.67606926,4.54088068
P7_Col1_P7_Col2,3.674414158,6.347794056
P7_Col1_P7_Col2,3.662806749,3.80995059
P7_Col1_P7_Col2,3.660802126,4.480292797
P7_Col1_P7_Col2,3.644845486,6.69124651
P7_Col1_P7_Col2,3.633468866,5.759681702
P7_Col1_P7_Col2,3.608996868,3.913187027
P7_Col1_P7_Col2,3.598132372,3.750811815
P7_Col1_P7_Col2,3.596907854,4.162940979
P7_Col1_P7_Col2,3.590607643,5.456040382
P7_Col1_P7_Col2,3.587053537,3.775364637
P7_Col1_P7_Col2,3.586295366,7.056155205
P7_Col1_P7_Col2,3.584719896,3.747830391
P7_Col1_P7_Col2,3.581399918,3.996955156
P7_Col1_P7_Col2,3.573541641,3.756196022
P7_Col1_P7_Col2,3.571757793,6.299278259
P7_Col1_P7_Col2,3.568636656,4.671237469
P7_Col1_P7_Col2,3.564500809,5.876349449
P7_Col1_P7_Col2,3.561784744,3.972189903
P7_Col1_P7_Col2,3.560484886,5.874120712
P7_Col1_P7_Col2,3.556615353,5.555654526
P7_Col1_P7_Col2,3.552546263,4.526137352
P7_Col1_P7_Col2,3.551464081,4.312272072
P7_Col1_P7_Col2,3.507412672,3.561876059
P7_Col1_P7_Col2,3.476246834,3.975300312
P7_Col1_P7_Col2,3.473254442,3.477428913
P7_Col1_P7_Col2,3.43901825,4.558462143
P7_Col1_P7_Col2,3.427195787,4.472395897
P7_Col1_P7_Col2,3.417862892,4.235091686
P7_Col1_P7_Col2,3.396339893,3.770763159
P7_Col1_P7_Col2,3.392187119,3.878432751
P7_Col1_P7_Col2,3.365035772,3.634991884
P7_Col1_P7_Col2,3.35962534,3.588499069
P7_Col1_P7_Col2,3.356277943,5.464822769
P7_Col1_P7_Col2,3.346683502,6.069169998
P7_Col1_P7_Col2,3.329531431,3.780179739
P7_Col1_P7_Col2,3.325162411,6.866076946
P7_Col1_P7_Col2,3.299913168,3.528405428
P7_Col1_P7_Col2,3.25251174,3.409965515
P7_Col1_P7_Col2,3.251817703,3.252667904
P7_Col1_P7_Col2,3.239056587,3.289884329
P7_Col1_P7_Col2,3.210160494,3.317621469
P7_Col1_P7_Col2,3.171252012,4.722633362
P7_Col1_P7_Col2,3.162610769,3.319815159
P7_Col1_P7_Col2,3.161040545,3.677390099
P7_Col1_P7_Col2,3.138193846,4.781811237
P7_Col1_P7_Col2,3.111456156,3.615475655
P7_Col1_P7_Col2,3.110533476,3.127286911
P7_Col1_P7_Col2,3.100819349,3.560808182
P7_Col1_P7_Col2,3.092701674,3.474447727
P7_Col1_P7_Col2,3.083182812,4.030594349
P7_Col1_P7_Col2,3.065322638,3.388068914
P7_Col1_P7_Col2,3.04158926,3.573821783
P7_Col1_P7_Col2,3.036665916,3.261495113
P7_Col1_P7_Col2,3.011250496,3.453919649
P7_Col1_P7_Col2,2.998868942,3.035056353
P7_Col1_P7_Col2,2.995756626,3.864977121
P7_Col1_P7_Col2,2.992816448,3.129821062
P7_Col1_P7_Col2,2.91131711,3.769982338
P7_Col1_P7_Col2,2.885786295,2.922640085
P7_Col1_P7_Col2,2.876173973,3.290612698
P7_Col1_P7_Col2,2.870255947,2.991019964
P7_Col1_P7_Col2,2.853468657,3.11181283
P7_Col1_P7_Col2,2.840955973,3.346846819
P7_Col1_P7_Col2,2.838752031,3.248805761
P7_Col1_P7_Col2,2.83073616,3.519125938
P7_Col1_P7_Col2,2.816281796,2.888163328
P7_Col1_P7_Col2,2.806056023,3.160356045
P7_Col1_P7_Col2,2.783737659,3.927438021
P7_Col1_P7_Col2,2.773765564,5.133351326
P7_Col1_P7_Col2,2.744025946,2.999771357
P7_Col1_P7_Col2,2.662845612,3.208938837
P7_Col1_P7_Col2,2.645414829,2.906896591
P7_Col1_P7_Col2,2.621832609,2.806388617
P7_Col1_P7_Col2,2.593931437,4.172616959
P7_Col1_P7_Col2,2.586892843,2.607170105
P7_Col1_P7_Col2,2.569509745,3.00592351
P7_Col1_P7_Col2,2.547211885,3.211666822
P7_Col1_P7_Col2,2.54064393,3.806257963
P7_Col1_P7_Col2,2.530959606,2.999411821
P7_Col1_P7_Col2,2.523306608,3.645644426
P7_Col1_P7_Col2,2.507537842,2.549918413
P7_Col1_P7_Col2,2.501183033,2.913908958
P7_Col1_P7_Col2,2.469107628,2.711822033
P7_Col1_P7_Col2,2.45291543,3.147185802
P7_Col1_P7_Col2,2.421335697,3.744277
P7_Col1_P7_Col2,2.389719725,2.575239658
P7_Col1_P7_Col2,2.379941702,2.944083929
P7_Col1_P7_Col2,2.325176239,2.721579075
P7_Col1_P7_Col2,2.308969498,2.615092516
P7_Col1_P7_Col2,2.213297129,2.345933437
P7_Col1_P7_Col2,2.066404819,2.386615753
P7_Col1_P7_Col2,1.946070194,2.023488045
P7_Col1_P7_Col2,1.914909482,2.08826375
P7_Col1_P7_Col2,1.839822412,1.850828171
P7_Col1_P7_Col2,1.813071966,2.224956274
P7_Col1_P7_Col2,1.766778111,1.801797628
P7_Col1_P7_Col2,1.643231988,1.76199317
P7_Col1_P7_Col2,1.511098266,1.765555263
P7_Col1_P7_Col2,1.373083949,1.549319625
P7_Col1_P7_Col2,1.182721972,1.300427198
P8_Col1_P8_Col2,109.988945,114.0747299
P8_Col1_P8_Col2,74.04395294,74.18773651
P8_Col1_P8_Col2,55.97782135,61.74767685
P8_Col1_P8_Col2,53.88528061,56.96447372
P8_Col1_P8_Col2,48.03624725,48.87459564
P8_Col1_P8_Col2,46.63930511,50.77026367
P8_Col1_P8_Col2,46.09064102,46.19029236
P8_Col1_P8_Col2,43.45035553,51.02269363
P8_Col1_P8_Col2,41.55823135,48.57148361
P8_Col1_P8_Col2,41.33358383,71.03672028
P8_Col1_P8_Col2,39.50735474,40.19580841
P8_Col1_P8_Col2,38.54052734,42.27168655
P8_Col1_P8_Col2,34.41532516,47.99123001
P8_Col1_P8_Col2,33.46335602,34.39748764
P8_Col1_P8_Col2,33.42729568,39.51641464
P8_Col1_P8_Col2,32.46712112,43.44816971
P8_Col1_P8_Col2,31.8435936,35.21203613
P8_Col1_P8_Col2,31.8197422,50.22611618
P8_Col1_P8_Col2,31.29181099,36.16362
P8_Col1_P8_Col2,28.17810631,29.33749008
P8_Col1_P8_Col2,27.4651947,28.59830475
P8_Col1_P8_Col2,26.51704979,30.24634171
P8_Col1_P8_Col2,25.58145142,30.48948479
P8_Col1_P8_Col2,24.959795,25.06198311
P8_Col1_P8_Col2,24.38281441,25.56216812
P8_Col1_P8_Col2,23.53688812,24.39005661
P8_Col1_P8_Col2,23.29992294,24.24946594
P8_Col1_P8_Col2,22.93272209,23.91753578
P8_Col1_P8_Col2,22.83106422,25.38276863
P8_Col1_P8_Col2,22.71975899,24.95601654
P8_Col1_P8_Col2,22.69012833,25.66249084
P8_Col1_P8_Col2,22.04429436,30.07783127
P8_Col1_P8_Col2,21.98049736,24.01015472
P8_Col1_P8_Col2,21.77437401,36.18245697
P8_Col1_P8_Col2,21.23246384,25.08516121
P8_Col1_P8_Col2,21.05298996,21.56263161
P8_Col1_P8_Col2,20.74091911,27.9233284
P8_Col1_P8_Col2,20.46102905,21.65882111
P8_Col1_P8_Col2,20.29268456,21.90404892
P8_Col1_P8_Col2,20.24678421,23.12318993
P8_Col1_P8_Col2,20.04322052,23.68194771
P8_Col1_P8_Col2,19.93270111,20.37568855
P8_Col1_P8_Col2,19.76277351,21.58122063
P8_Col1_P8_Col2,19.08877945,20.18063736
P8_Col1_P8_Col2,19.06678963,21.37859344
P8_Col1_P8_Col2,18.75018692,26.63544083
P8_Col1_P8_Col2,18.38830376,20.68061066
P8_Col1_P8_Col2,18.28964233,18.6889267
P8_Col1_P8_Col2,18.18922615,18.82132149
P8_Col1_P8_Col2,18.16337776,18.53481674
P8_Col1_P8_Col2,18.15988159,29.78547096
P8_Col1_P8_Col2,17.97760773,26.64317894
P8_Col1_P8_Col2,17.90010643,27.60167885
P8_Col1_P8_Col2,17.5039196,20.69406319
P8_Col1_P8_Col2,17.38890457,19.35858154
P8_Col1_P8_Col2,17.34469986,19.31624031
P8_Col1_P8_Col2,16.98385048,18.00084114
P8_Col1_P8_Col2,16.90393448,19.83190727
P8_Col1_P8_Col2,16.7578907,20.4703331
P8_Col1_P8_Col2,16.72994804,21.51617813
P8_Col1_P8_Col2,16.59148026,24.23410416
P8_Col1_P8_Col2,16.16486549,17.64899445
P8_Col1_P8_Col2,16.09475136,25.40585327
P8_Col1_P8_Col2,16.04846191,16.37282562
P8_Col1_P8_Col2,15.98875999,17.34956169
P8_Col1_P8_Col2,15.92160225,17.86334419
P8_Col1_P8_Col2,15.62356949,16.27007103
P8_Col1_P8_Col2,15.49453449,16.28996849
P8_Col1_P8_Col2,15.41147423,21.72846985
P8_Col1_P8_Col2,15.39388943,18.66479683
P8_Col1_P8_Col2,15.33321667,25.18406677
P8_Col1_P8_Col2,15.19705868,25.88183403
P8_Col1_P8_Col2,14.82623196,21.08125496
P8_Col1_P8_Col2,14.6256361,15.09486389
P8_Col1_P8_Col2,14.60506725,14.70529175
P8_Col1_P8_Col2,14.56551361,14.70584488
P8_Col1_P8_Col2,14.53434277,19.03011131
P8_Col1_P8_Col2,14.40139771,21.62795448
P8_Col1_P8_Col2,14.33912754,15.98361111
P8_Col1_P8_Col2,14.26625729,15.23069382
P8_Col1_P8_Col2,14.26060009,14.9011631
P8_Col1_P8_Col2,14.20345211,14.83489799
P8_Col1_P8_Col2,14.10974503,20.24831963
P8_Col1_P8_Col2,14.04678535,14.75358105
P8_Col1_P8_Col2,13.93357468,20.53650856
P8_Col1_P8_Col2,13.88957787,14.96141052
P8_Col1_P8_Col2,13.86657524,14.82099438
P8_Col1_P8_Col2,13.83016205,17.45619202
P8_Col1_P8_Col2,13.6715517,14.62602425
P8_Col1_P8_Col2,13.6524992,13.66722393
P8_Col1_P8_Col2,13.64145088,17.60952759
P8_Col1_P8_Col2,13.63294888,14.57324314
P8_Col1_P8_Col2,13.55747604,14.35329056
P8_Col1_P8_Col2,13.47747803,14.56591606
P8_Col1_P8_Col2,13.28963375,16.14141083
P8_Col1_P8_Col2,13.24811363,18.87435913
P8_Col1_P8_Col2,13.24286652,14.395257
P8_Col1_P8_Col2,13.21896744,13.53089714
P8_Col1_P8_Col2,13.0904808,15.34607983
P8_Col1_P8_Col2,12.98905468,23.04229546
P8_Col1_P8_Col2,12.92336178,13.52776718
P8_Col1_P8_Col2,12.8975296,15.82741833
P8_Col1_P8_Col2,12.87499714,16.51286697
P8_Col1_P8_Col2,12.68340206,15.0628252
P8_Col1_P8_Col2,12.66358662,15.03219032
P8_Col1_P8_Col2,12.63782692,13.16872501
P8_Col1_P8_Col2,12.60227299,12.79730701
P8_Col1_P8_Col2,12.42059517,13.27455425
P8_Col1_P8_Col2,12.39168453,17.90627289
P8_Col1_P8_Col2,12.3879528,14.16190147
P8_Col1_P8_Col2,12.37390423,13.37950516
P8_Col1_P8_Col2,12.35453129,16.99022102
P8_Col1_P8_Col2,12.31628323,13.99485874
P8_Col1_P8_Col2,12.11061668,12.22597408
P8_Col1_P8_Col2,12.08983421,13.93312454
P8_Col1_P8_Col2,12.02280807,14.98045921
P8_Col1_P8_Col2,11.84174538,17.6724453
P8_Col1_P8_Col2,11.78549671,18.59504318
P8_Col1_P8_Col2,11.75431633,15.34846783
P8_Col1_P8_Col2,11.6689539,12.60972309
P8_Col1_P8_Col2,11.63378906,15.20676899
P8_Col1_P8_Col2,11.553792,12.2432127
P8_Col1_P8_Col2,11.52998161,12.98340225
P8_Col1_P8_Col2,11.46123886,15.54039574
P8_Col1_P8_Col2,11.36094761,16.31185341
P8_Col1_P8_Col2,11.3243885,12.0043211
P8_Col1_P8_Col2,11.30584145,11.97522068
P8_Col1_P8_Col2,11.30166817,12.018013
P8_Col1_P8_Col2,11.26207829,11.51539707
P8_Col1_P8_Col2,11.24264717,12.60441685
P8_Col1_P8_Col2,11.17332268,19.7601223
P8_Col1_P8_Col2,11.16344261,11.65572166
P8_Col1_P8_Col2,10.97169495,11.78879833
P8_Col1_P8_Col2,10.90067863,11.03068161
P8_Col1_P8_Col2,10.87729359,12.21630764
P8_Col1_P8_Col2,10.66161823,11.0180788
P8_Col1_P8_Col2,10.63561535,10.79802227
P8_Col1_P8_Col2,10.58031845,15.04056644
P8_Col1_P8_Col2,10.51152134,12.65213299
P8_Col1_P8_Col2,10.50604439,22.92268372
P8_Col1_P8_Col2,10.41726398,11.14242935
P8_Col1_P8_Col2,10.24855042,10.36053848
P8_Col1_P8_Col2,10.13040352,13.00830746
P8_Col1_P8_Col2,10.12169838,14.74009132
P8_Col1_P8_Col2,10.11147022,10.74255943
P8_Col1_P8_Col2,10.09751606,11.87255859
P8_Col1_P8_Col2,10.07225895,11.87477303
P8_Col1_P8_Col2,10.0147047,16.15275955
P8_Col1_P8_Col2,9.923840523,11.32710743
P8_Col1_P8_Col2,9.77427578,13.67780685
P8_Col1_P8_Col2,9.767972946,12.89296818
P8_Col1_P8_Col2,9.728317261,12.03418541
P8_Col1_P8_Col2,9.651473045,9.915856361
P8_Col1_P8_Col2,9.58809185,10.12203884
P8_Col1_P8_Col2,9.54343605,11.71615219
P8_Col1_P8_Col2,9.454818726,11.77750301
P8_Col1_P8_Col2,9.454356194,10.55517578
P8_Col1_P8_Col2,9.436764717,11.51970196
P8_Col1_P8_Col2,9.433492661,15.57934189
P8_Col1_P8_Col2,9.370612144,9.956418991
P8_Col1_P8_Col2,9.332202911,10.12885761
P8_Col1_P8_Col2,9.256658554,11.14835262
P8_Col1_P8_Col2,9.234089851,9.304555893
P8_Col1_P8_Col2,9.205787659,11.04930115
P8_Col1_P8_Col2,9.198651314,9.5675354
P8_Col1_P8_Col2,9.195511818,13.18942547
P8_Col1_P8_Col2,9.167363167,10.65778637
P8_Col1_P8_Col2,9.150774002,10.03122807
P8_Col1_P8_Col2,9.143753052,13.61449242
P8_Col1_P8_Col2,9.120652199,9.630549431
P8_Col1_P8_Col2,9.047433853,14.44527912
P8_Col1_P8_Col2,9.047044754,10.58574677
P8_Col1_P8_Col2,8.948196411,9.419703484
P8_Col1_P8_Col2,8.937034607,11.43403721
P8_Col1_P8_Col2,8.918093681,9.859020233
P8_Col1_P8_Col2,8.869822502,11.56545639
P8_Col1_P8_Col2,8.862865448,9.501480103
P8_Col1_P8_Col2,8.857892036,8.859927177
P8_Col1_P8_Col2,8.830322266,9.766242027
P8_Col1_P8_Col2,8.824344635,12.40002537
P8_Col1_P8_Col2,8.808732033,11.80519676
P8_Col1_P8_Col2,8.774905205,9.487955093
P8_Col1_P8_Col2,8.765753746,8.90128994
P8_Col1_P8_Col2,8.755570412,12.02259254
P8_Col1_P8_Col2,8.742570877,10.14849281
P8_Col1_P8_Col2,8.716556549,16.08634567
P8_Col1_P8_Col2,8.712082863,9.966244698
P8_Col1_P8_Col2,8.705843925,9.786344528
P8_Col1_P8_Col2,8.705777168,9.206068039
P8_Col1_P8_Col2,8.663724899,10.19970989
P8_Col1_P8_Col2,8.618740082,10.21748257
P8_Col1_P8_Col2,8.561362267,13.08777714
P8_Col1_P8_Col2,8.559679031,10.76842022
P8_Col1_P8_Col2,8.505080223,10.3488369
P8_Col1_P8_Col2,8.501184464,10.4001255
P8_Col1_P8_Col2,8.493800163,8.622436523
P8_Col1_P8_Col2,8.490455627,10.71081543
P8_Col1_P8_Col2,8.47498703,9.189928055
P8_Col1_P8_Col2,8.459681511,10.61703491
P8_Col1_P8_Col2,8.438717842,11.49110317
P8_Col1_P8_Col2,8.427996635,11.15324211
P8_Col1_P8_Col2,8.383593559,9.341152191
P8_Col1_P8_Col2,8.369268417,8.378620148
P8_Col1_P8_Col2,8.360548973,9.122053146
P8_Col1_P8_Col2,8.346427917,13.97246265
P8_Col1_P8_Col2,8.31243515,12.51732826
P8_Col1_P8_Col2,8.298948288,12.16241741
P8_Col1_P8_Col2,8.275287628,10.37799168
P8_Col1_P8_Col2,8.266796112,8.666536331
P8_Col1_P8_Col2,8.2266922,8.380725861
P8_Col1_P8_Col2,8.20898819,9.268396378
P8_Col1_P8_Col2,8.20819664,8.862002373
P8_Col1_P8_Col2,8.130391121,8.288208961
P8_Col1_P8_Col2,8.09829998,8.743367195
P8_Col1_P8_Col2,7.9789114,10.75225353
P8_Col1_P8_Col2,7.969020844,8.484786034
P8_Col1_P8_Col2,7.930851936,9.994208336
P8_Col1_P8_Col2,7.879623413,13.04839039
P8_Col1_P8_Col2,7.875794411,8.25872612
P8_Col1_P8_Col2,7.869327068,8.038163185
P8_Col1_P8_Col2,7.857347488,12.51826191
P8_Col1_P8_Col2,7.848975182,7.926474094
P8_Col1_P8_Col2,7.759416103,8.534824371
P8_Col1_P8_Col2,7.738752842,8.984823227
P8_Col1_P8_Col2,7.732758522,7.786502838
P8_Col1_P8_Col2,7.710858345,17.3258667
P8_Col1_P8_Col2,7.703370571,10.3524189
P8_Col1_P8_Col2,7.656609535,10.10258865
P8_Col1_P8_Col2,7.600715637,7.627056599
P8_Col1_P8_Col2,7.58826828,7.779952526
P8_Col1_P8_Col2,7.578717709,8.397641182
P8_Col1_P8_Col2,7.54548645,11.76616383
P8_Col1_P8_Col2,7.535517216,8.865553856
P8_Col1_P8_Col2,7.530327797,10.85689449
P8_Col1_P8_Col2,7.499269485,8.011594772
P8_Col1_P8_Col2,7.487040997,8.599143028
P8_Col1_P8_Col2,7.474808693,9.025744438
P8_Col1_P8_Col2,7.474412918,10.97866154
P8_Col1_P8_Col2,7.427717209,17.58938789
P8_Col1_P8_Col2,7.397336483,7.874866009
P8_Col1_P8_Col2,7.395155907,12.08961773
P8_Col1_P8_Col2,7.394464493,13.48525906
P8_Col1_P8_Col2,7.392889023,8.492033005
P8_Col1_P8_Col2,7.38376236,8.441238403
P8_Col1_P8_Col2,7.370369434,13.09418774
P8_Col1_P8_Col2,7.367848873,8.129343987
P8_Col1_P8_Col2,7.339244843,7.81021452
P8_Col1_P8_Col2,7.318828583,8.446388245
P8_Col1_P8_Col2,7.31315136,7.66050005
P8_Col1_P8_Col2,7.306731701,7.582145214
P8_Col1_P8_Col2,7.29648447,9.736045837
P8_Col1_P8_Col2,7.281299591,9.276474953
P8_Col1_P8_Col2,7.280594826,7.3758564
P8_Col1_P8_Col2,7.256661892,7.430526257
P8_Col1_P8_Col2,7.24774313,9.017184258
P8_Col1_P8_Col2,7.243396282,8.095413208
P8_Col1_P8_Col2,7.24190855,7.903502941
P8_Col1_P8_Col2,7.209715843,7.528039932
P8_Col1_P8_Col2,7.205878735,7.433577061
P8_Col1_P8_Col2,7.200919151,9.702404022
P8_Col1_P8_Col2,7.194788933,7.755364418
P8_Col1_P8_Col2,7.185412407,7.739767075
P8_Col1_P8_Col2,7.15062952,8.303418159
P8_Col1_P8_Col2,7.146180153,8.110759735
P8_Col1_P8_Col2,7.079791069,9.626191139
P8_Col1_P8_Col2,7.068806171,7.635584831
P8_Col1_P8_Col2,7.044796467,8.854172707
P8_Col1_P8_Col2,7.003774166,10.96228695
P8_Col1_P8_Col2,6.994988441,7.296153069
P8_Col1_P8_Col2,6.962758541,7.079166889
P8_Col1_P8_Col2,6.955318928,7.281094551
P8_Col1_P8_Col2,6.948162556,10.38115883
P8_Col1_P8_Col2,6.936169624,8.164561272
P8_Col1_P8_Col2,6.934445858,12.10330772
P8_Col1_P8_Col2,6.926010609,9.454179764
P8_Col1_P8_Col2,6.918805122,8.380404472
P8_Col1_P8_Col2,6.917227745,7.033227921
P8_Col1_P8_Col2,6.895761967,8.18461132
P8_Col1_P8_Col2,6.890068531,7.292761803
P8_Col1_P8_Col2,6.889379501,10.45641422
P8_Col1_P8_Col2,6.887541294,7.180307865
P8_Col1_P8_Col2,6.88574934,7.570154667
P8_Col1_P8_Col2,6.883546829,8.95433712
P8_Col1_P8_Col2,6.857036591,8.427675247
P8_Col1_P8_Col2,6.850175858,8.590751648
P8_Col1_P8_Col2,6.845064163,7.434715748
P8_Col1_P8_Col2,6.840000629,6.940991879
P8_Col1_P8_Col2,6.824938297,7.550645351
P8_Col1_P8_Col2,6.809633255,7.029864788
P8_Col1_P8_Col2,6.798510075,8.090848923
P8_Col1_P8_Col2,6.789587021,6.892128468
P8_Col1_P8_Col2,6.782722473,8.146958351
P8_Col1_P8_Col2,6.765975952,6.81287384
P8_Col1_P8_Col2,6.763292313,7.074423313
P8_Col1_P8_Col2,6.755560398,6.79161787
P8_Col1_P8_Col2,6.754042625,7.526844025
P8_Col1_P8_Col2,6.736232758,9.619163513
P8_Col1_P8_Col2,6.711425304,7.708981991
P8_Col1_P8_Col2,6.696162224,7.753148556
P8_Col1_P8_Col2,6.682064056,11.53557968
P8_Col1_P8_Col2,6.668739319,7.569163322
P8_Col1_P8_Col2,6.638058662,8.859638214
P8_Col1_P8_Col2,6.63011837,8.548869133
P8_Col1_P8_Col2,6.615069389,6.61689806
P8_Col1_P8_Col2,6.601608276,9.094602585
P8_Col1_P8_Col2,6.596291065,7.228794575
P8_Col1_P8_Col2,6.579190731,7.871114731
P8_Col1_P8_Col2,6.577335835,8.672717094
P8_Col1_P8_Col2,6.55365324,7.792579174
P8_Col1_P8_Col2,6.547421932,9.745250702
P8_Col1_P8_Col2,6.54539156,7.401611328
P8_Col1_P8_Col2,6.511348248,7.862249851
P8_Col1_P8_Col2,6.487352371,8.02524662
P8_Col1_P8_Col2,6.479439259,7.775562763
P8_Col1_P8_Col2,6.472099304,8.534639359
P8_Col1_P8_Col2,6.461360931,7.161103249
P8_Col1_P8_Col2,6.460588455,6.825803757
P8_Col1_P8_Col2,6.445929527,6.738315105
P8_Col1_P8_Col2,6.445073128,6.746671677
P8_Col1_P8_Col2,6.444664955,11.70181656
P8_Col1_P8_Col2,6.43733263,7.138011456
P8_Col1_P8_Col2,6.419340134,6.565206051
P8_Col1_P8_Col2,6.400124073,6.487993717
P8_Col1_P8_Col2,6.392265797,6.83586359
P8_Col1_P8_Col2,6.385241032,8.532019615
P8_Col1_P8_Col2,6.376119614,6.947842598
P8_Col1_P8_Col2,6.361839771,7.626916409
P8_Col1_P8_Col2,6.348895073,6.480648994
P8_Col1_P8_Col2,6.344824791,6.845158577
P8_Col1_P8_Col2,6.337483883,6.487673759
P8_Col1_P8_Col2,6.335000992,7.159768581
P8_Col1_P8_Col2,6.325744152,6.328686237
P8_Col1_P8_Col2,6.324715137,10.47711849
P8_Col1_P8_Col2,6.320020676,8.527420998
P8_Col1_P8_Col2,6.300854683,6.507104397
P8_Col1_P8_Col2,6.29587841,6.629330158
P8_Col1_P8_Col2,6.293553352,7.55986166
P8_Col1_P8_Col2,6.283596516,7.091280937
P8_Col1_P8_Col2,6.280240059,6.643579006
P8_Col1_P8_Col2,6.272458553,6.75305891
P8_Col1_P8_Col2,6.26679039,6.58561945
P8_Col1_P8_Col2,6.264090061,8.617873192
P8_Col1_P8_Col2,6.261638165,8.403388023
P8_Col1_P8_Col2,6.237522602,7.106865406
P8_Col1_P8_Col2,6.231704712,7.402104378
P8_Col1_P8_Col2,6.205913544,7.97982502
P8_Col1_P8_Col2,6.202721596,6.43229866
P8_Col1_P8_Col2,6.19874382,8.721531868
P8_Col1_P8_Col2,6.192284584,8.40321064
P8_Col1_P8_Col2,6.177702904,7.782546043
P8_Col1_P8_Col2,6.166298866,8.025932312
P8_Col1_P8_Col2,6.15517807,7.768976212
P8_Col1_P8_Col2,6.150381565,9.71670723
P8_Col1_P8_Col2,6.146632671,10.92348957
P8_Col1_P8_Col2,6.145788193,6.904167175
P8_Col1_P8_Col2,6.14504385,7.631287575
P8_Col1_P8_Col2,6.122663021,7.488433838
P8_Col1_P8_Col2,6.121546745,7.440535545
P8_Col1_P8_Col2,6.119431019,8.383850098
P8_Col1_P8_Col2,6.115564823,8.991783142
P8_Col1_P8_Col2,6.113443851,6.987042904
P8_Col1_P8_Col2,6.103815079,6.396839619
P8_Col1_P8_Col2,6.099330902,7.215411663
P8_Col1_P8_Col2,6.09258604,7.007591248
P8_Col1_P8_Col2,6.084793091,9.767534256
P8_Col1_P8_Col2,6.078596115,7.696456432
P8_Col1_P8_Col2,6.073320389,7.842570782
P8_Col1_P8_Col2,6.068015575,10.5493803
P8_Col1_P8_Col2,6.059900761,6.538782597
P8_Col1_P8_Col2,6.058492661,10.8198185
P8_Col1_P8_Col2,6.035505772,9.47740078
P8_Col1_P8_Col2,6.027768612,6.76069355
P8_Col1_P8_Col2,6.022763729,7.23535347
P8_Col1_P8_Col2,6.019895077,8.344058037
P8_Col1_P8_Col2,6.001606941,6.609951496
P8_Col1_P8_Col2,5.994122982,7.437721252
P8_Col1_P8_Col2,5.99161005,7.780804634
P8_Col1_P8_Col2,5.985533714,6.018129349
P8_Col1_P8_Col2,5.984882355,6.073465824
P8_Col1_P8_Col2,5.971724987,7.699035168
P8_Col1_P8_Col2,5.962716579,10.24834919
P8_Col1_P8_Col2,5.962696552,6.642541885
P8_Col1_P8_Col2,5.954515457,6.142393112
P8_Col1_P8_Col2,5.953988075,6.835606098
P8_Col1_P8_Col2,5.931067467,6.275313854
P8_Col1_P8_Col2,5.925774574,8.162555695
P8_Col1_P8_Col2,5.923870087,6.945683956
P8_Col1_P8_Col2,5.92371273,9.102487564
P8_Col1_P8_Col2,5.903816223,5.948374748
P8_Col1_P8_Col2,5.89832449,6.910672188
P8_Col1_P8_Col2,5.89446497,9.076501846
P8_Col1_P8_Col2,5.875936031,10.72889614
P8_Col1_P8_Col2,5.875742912,6.920233727
P8_Col1_P8_Col2,5.866045952,6.102308273
P8_Col1_P8_Col2,5.862899303,5.928401947
P8_Col1_P8_Col2,5.86104393,6.506734848
P8_Col1_P8_Col2,5.849005699,10.69736099
P8_Col1_P8_Col2,5.845386982,10.91576195
P8_Col1_P8_Col2,5.840003014,7.166003227
P8_Col1_P8_Col2,5.830639839,5.84027338
P8_Col1_P8_Col2,5.824640274,6.011270523
P8_Col1_P8_Col2,5.824220181,6.692494869
P8_Col1_P8_Col2,5.823396206,7.312737465
